order_id,customer_id,customer_name,customer_email,order_date,shipping_city,shipping_state,shipping_country,shipping_cost,product_id,product_name,category,quantity,unit_price,revenue,store_name,payment_method,order_status
ORD007364,CUST00492,John Jimenez,philipgrant@example.org,2024-09-09,Lake Stevenfort,Oregon,USA,5.08,PROD1253,Camping Chair,Camping Gear,1,250.7,250.7,HomeEssentials,PayPal,Completed
ORD007365,CUST02072,Virginia Cline,jshaw@example.net,2025-01-25,Lake Cameronchester,Rhode Island,USA,28.04,PROD3710,Camping Chair,Camping Gear,4,372.77,1491.08,PatioWorld,Google Pay,Completed
ORD007366,CUST01211,Lisa Cortez,hamiltonshawn@example.com,2024-07-17,Hillville,Oklahoma,USA,23.89,PROD7120,Camping Chair,Camping Gear,3,38.03,114.09,HomeEssentials,Credit Card,Cancelled
ORD007367,CUST01834,Erica Price,dorislong@example.org,2024-08-25,Jeffreyville,Maryland,USA,21.82,PROD2879,Pruning Shears,Garden Tools,2,154.01,308.02,OutdoorHub,Apple Pay,Completed
ORD007368,CUST01618,Leslie James,robertburnett@example.org,2026-02-19,Port William,Missouri,USA,27.39,PROD8295,Outdoor Sofa,Patio Furniture,4,322.15,1288.6,OutdoorHub,Apple Pay,Completed
ORD007369,CUST00055,Karen Murphy,janetalvarado@example.com,2024-06-14,Matthewland,Hawaii,USA,29.88,PROD5780,Portable Stove,Camping Gear,1,199.95,199.95,HomeEssentials,Credit Card,Completed
ORD007370,CUST01280,Lori Curtis,cyoung@example.com,2024-03-31,Kimberlyville,Indiana,USA,19.41,PROD6730,Outdoor Lamp,Lighting,1,20.81,20.81,PatioWorld,Google Pay,Completed
ORD007371,CUST00209,John Murray,greentracey@example.com,2025-10-09,North Derricktown,Kentucky,USA,10.37,PROD7758,Outdoor Sofa,Patio Furniture,5,112.27,561.35,GardenPro,Google Pay,Returned
ORD007372,CUST01961,Amanda Rogers,patrickreed@example.org,2024-07-22,East Maureen,Rhode Island,USA,12.61,PROD4843,Pruning Shears,Garden Tools,2,175.8,351.6,PatioWorld,Credit Card,Cancelled
ORD007373,CUST00649,Brandon Massey,dianagreen@example.com,2025-11-26,Dustinstad,Pennsylvania,USA,6.68,PROD3520,Tent,Camping Gear,5,419.71,2098.55,CampMaster,Apple Pay,Completed
ORD007374,CUST00031,Loretta Kennedy,obrown@example.net,2024-09-15,East Michaelfurt,Michigan,USA,19.1,PROD9864,Decorative Vase,Home Decor,2,412.59,825.18,CampMaster,Credit Card,Returned
ORD007375,CUST01207,Tracy Chambers,victorwilliams@example.net,2025-05-28,Meganberg,Alaska,USA,15.15,PROD7269,Garden Hose,Garden Tools,1,329.55,329.55,GardenPro,Google Pay,Cancelled
ORD007376,CUST01865,Tamara Wolfe,cantujanice@example.net,2024-11-10,West Alyssaport,California,USA,28.12,PROD9969,LED Lantern,Lighting,4,166.11,664.44,HomeEssentials,Google Pay,Completed
ORD007377,CUST01241,David Kaufman,stonejames@example.com,2025-02-02,New Davidchester,Minnesota,USA,24.29,PROD6619,Garden Bench,Patio Furniture,5,127.83,639.15,PatioWorld,Apple Pay,Completed
ORD007378,CUST00724,Lori Howe,jason76@example.net,2025-05-10,South Joanna,Minnesota,USA,22.88,PROD8143,Pruning Shears,Garden Tools,2,54.6,109.2,HomeEssentials,Google Pay,Cancelled
ORD007379,CUST01949,Megan Rivera,ryan63@example.net,2025-08-16,Lake Timothy,Arkansas,USA,21.0,PROD1917,Decorative Vase,Home Decor,3,482.07,1446.21,CampMaster,Apple Pay,Returned
ORD007380,CUST01602,Benjamin Johnson,natasha84@example.org,2023-12-23,East Brenda,Arkansas,USA,16.2,PROD5757,Decorative Vase,Home Decor,1,250.09,250.09,PatioWorld,Credit Card,Cancelled
ORD007381,CUST01260,Lisa Anderson,williamsraymond@example.net,2023-11-30,East Jamie,Alabama,USA,11.72,PROD3441,Wall Art,Home Decor,1,290.77,290.77,OutdoorHub,Credit Card,Completed
ORD007382,CUST00816,Diana Cortez,kscott@example.com,2025-03-27,North Brandonchester,New Jersey,USA,24.3,PROD6289,Solar Light,Lighting,2,82.7,165.4,CampMaster,Google Pay,Completed
ORD007383,CUST01181,Brittney Smith,lloydalan@example.org,2023-07-31,West Jasonland,Wyoming,USA,8.67,PROD5411,Pruning Shears,Garden Tools,1,165.91,165.91,GardenPro,PayPal,Cancelled
ORD007384,CUST01476,Kelly Rogers,sochoa@example.com,2024-03-25,North Jeffreyhaven,Colorado,USA,12.46,PROD3632,Wall Art,Home Decor,1,71.6,71.6,HomeEssentials,Google Pay,Completed
ORD007385,CUST00933,Steven Gonzalez,mary75@example.org,2023-06-15,Wrightshire,Massachusetts,USA,6.62,PROD4849,Garden Hose,Garden Tools,1,267.24,267.24,OutdoorHub,Credit Card,Completed
ORD007386,CUST02280,Susan Smith,deleondavid@example.com,2023-07-23,Virginiaberg,Ohio,USA,12.98,PROD4290,Garden Hose,Garden Tools,1,214.32,214.32,PatioWorld,Credit Card,Completed
ORD007387,CUST00989,Melissa Peterson,jbrewer@example.org,2023-10-22,South Jamieburgh,Alaska,USA,27.09,PROD3237,Outdoor Sofa,Patio Furniture,4,82.62,330.48,CampMaster,Credit Card,Completed
ORD007388,CUST02192,David Mitchell,katrina14@example.org,2024-03-04,Ralphborough,Colorado,USA,24.98,PROD1420,Patio Table,Patio Furniture,4,310.46,1241.84,OutdoorHub,Google Pay,Cancelled
ORD007389,CUST02456,Martin Novak Jr.,jaredjohnson@example.org,2025-02-21,East Danielstad,Kansas,USA,11.03,PROD9894,Decorative Vase,Home Decor,3,347.68,1043.04,HomeEssentials,Google Pay,Cancelled
ORD007390,CUST00574,Andrew Rodriguez,cannondaniel@example.com,2026-03-13,Blairland,New Mexico,USA,5.22,PROD9134,Solar Light,Lighting,5,387.64,1938.2,HomeEssentials,Apple Pay,Returned
ORD007391,CUST00825,Meghan Odonnell,allenroberto@example.net,2024-07-29,East Monicaborough,New York,USA,17.1,PROD4449,Pruning Shears,Garden Tools,5,370.88,1854.4,PatioWorld,PayPal,Returned
ORD007392,CUST01231,Deborah Burton,ojones@example.net,2025-07-01,South Kim,California,USA,16.33,PROD9264,Shovel,Garden Tools,4,102.98,411.92,PatioWorld,Google Pay,Returned
ORD007393,CUST00984,William Brown,stephanie56@example.com,2025-12-06,West Ashleystad,Wisconsin,USA,21.84,PROD1622,Shovel,Garden Tools,2,371.69,743.38,PatioWorld,Google Pay,Returned
ORD007394,CUST01734,Alex White,charles70@example.com,2024-01-17,Mckeeshire,Colorado,USA,8.44,PROD4394,Pruning Shears,Garden Tools,5,490.47,2452.35,OutdoorHub,PayPal,Cancelled
ORD007395,CUST01974,James Guzman,leonbrandy@example.net,2025-03-13,Debbiemouth,Oklahoma,USA,27.71,PROD8530,Solar Light,Lighting,3,486.63,1459.89,HomeEssentials,Apple Pay,Returned
ORD007396,CUST00955,Robin Fisher,danielslaura@example.org,2024-09-19,Hickmanmouth,Wisconsin,USA,23.12,PROD7699,Garden Hose,Garden Tools,1,307.79,307.79,GardenPro,Credit Card,Cancelled
ORD007397,CUST00318,Michael Bryant,maxwellalexander@example.net,2026-02-28,Dixonchester,Montana,USA,24.64,PROD3326,Outdoor Lamp,Lighting,2,454.0,908.0,GardenPro,Google Pay,Cancelled
ORD007398,CUST00026,Leonard Knight Jr.,jennifer28@example.org,2023-11-20,Hardingland,Wisconsin,USA,29.2,PROD1166,Garden Hose,Garden Tools,3,167.48,502.44,HomeEssentials,PayPal,Returned
ORD007399,CUST01013,Curtis Vargas,ocarlson@example.com,2025-12-10,Coxfort,Kentucky,USA,25.7,PROD5512,Shovel,Garden Tools,2,329.77,659.54,HomeEssentials,Google Pay,Cancelled
ORD007400,CUST01779,Melissa Miller,jwilliams@example.net,2023-12-13,Toniborough,Oklahoma,USA,25.48,PROD2214,Shovel,Garden Tools,2,167.29,334.58,GardenPro,PayPal,Returned
ORD007401,CUST00705,Brian Nelson,pateljulie@example.net,2025-01-26,Port Brianburgh,Ohio,USA,12.23,PROD3537,Area Rug,Home Decor,3,54.38,163.14,HomeEssentials,Credit Card,Cancelled
ORD007402,CUST02432,Zachary Rowe,wyoung@example.com,2025-01-11,North Michele,Texas,USA,12.71,PROD7917,Pruning Shears,Garden Tools,5,298.55,1492.75,GardenPro,Credit Card,Returned
ORD007403,CUST00420,Dominic Graham,brandiramirez@example.net,2023-06-19,Lake Derrick,New Jersey,USA,23.72,PROD1562,Pruning Shears,Garden Tools,3,90.55,271.65,OutdoorHub,Credit Card,Cancelled
ORD007404,CUST01963,Albert Brown,rodriguezbrittney@example.org,2025-06-22,East Randy,New York,USA,15.14,PROD3870,Shovel,Garden Tools,2,155.37,310.74,HomeEssentials,Apple Pay,Completed
ORD007405,CUST00747,Carrie Ford,walkerrebecca@example.org,2023-12-26,Lake Davidland,Alabama,USA,16.74,PROD8771,LED Lantern,Lighting,4,234.74,938.96,GardenPro,Credit Card,Cancelled
ORD007406,CUST01515,Mark Smith,richard38@example.com,2024-03-08,Lauraview,Wyoming,USA,5.39,PROD6100,Shovel,Garden Tools,1,481.37,481.37,HomeEssentials,Credit Card,Returned
ORD007407,CUST01195,Danielle Jensen,ucunningham@example.org,2024-01-06,New Georgetown,Massachusetts,USA,19.21,PROD6844,Outdoor Sofa,Patio Furniture,1,74.18,74.18,HomeEssentials,Google Pay,Returned
ORD007408,CUST01121,Nichole Johnson,christophergonzalez@example.com,2024-11-07,South Peterfort,Delaware,USA,27.62,PROD1880,Garden Bench,Patio Furniture,4,407.33,1629.32,CampMaster,Google Pay,Returned
ORD007409,CUST00668,Lindsey Mills,jenniferholt@example.net,2025-11-12,New Sean,Delaware,USA,19.52,PROD3153,Outdoor Lamp,Lighting,2,70.7,141.4,CampMaster,Apple Pay,Completed
ORD007410,CUST00515,Jason Gonzalez,rachel18@example.com,2025-07-08,South Ericastad,Mississippi,USA,21.73,PROD3442,Outdoor Lamp,Lighting,4,446.26,1785.04,OutdoorHub,PayPal,Completed
ORD007411,CUST00223,Timothy Holder,elizabeth18@example.org,2025-02-11,West Johnland,Maine,USA,8.16,PROD2402,Garden Hose,Garden Tools,2,268.33,536.66,CampMaster,Credit Card,Cancelled
ORD007412,CUST00801,Amanda Ryan,mary92@example.com,2023-11-22,Wigginsburgh,Indiana,USA,19.16,PROD9521,Garden Bench,Patio Furniture,4,271.86,1087.44,CampMaster,Credit Card,Completed
ORD007413,CUST00896,David Rubio,dnewton@example.com,2025-08-28,Williamfurt,Florida,USA,13.45,PROD8182,Patio Table,Patio Furniture,2,460.07,920.14,CampMaster,Google Pay,Completed
ORD007414,CUST02051,Kevin Obrien,dominiquemiller@example.com,2025-11-21,Patrickborough,Hawaii,USA,27.16,PROD2790,Patio Table,Patio Furniture,5,55.5,277.5,PatioWorld,Google Pay,Cancelled
ORD007415,CUST01632,Ann Allen,kristaflynn@example.net,2025-06-05,Lake Debra,Nebraska,USA,17.79,PROD2429,Outdoor Lamp,Lighting,2,326.57,653.14,GardenPro,Credit Card,Completed
ORD007416,CUST01040,Blake Obrien,cowens@example.net,,West Jeremy,Hawaii,USA,9.09,PROD6395,Camping Chair,Camping Gear,5,478.59,2392.95,GardenPro,PayPal,Completed
ORD007417,CUST01068,Brooke Jones,teresawilkerson@example.org,2025-11-17,Karenbury,Oregon,USA,12.6,PROD8357,Area Rug,Home Decor,3,244.67,734.01,OutdoorHub,PayPal,Completed
ORD007418,CUST01272,Ronald Morgan,djohnson@example.net,2025-03-19,Port Michael,Wyoming,USA,17.68,PROD4410,Sleeping Bag,Camping Gear,4,167.22,668.88,HomeEssentials,Credit Card,Completed
ORD007419,CUST02406,Daniel Owens,travis59@example.net,2023-07-08,Port Kurtshire,Hawaii,USA,30.0,PROD3755,Pruning Shears,Garden Tools,1,106.12,106.12,HomeEssentials,Google Pay,Completed
ORD007420,CUST02389,Lisa Le,josephmeyer@example.com,2026-04-10,Lake Barbara,Alabama,USA,14.45,PROD3619,Pruning Shears,Garden Tools,5,266.93,1334.65,CampMaster,Credit Card,Returned
ORD007421,CUST00298,John Bell,cfernandez@example.org,2023-10-01,Kevinchester,Ohio,USA,26.55,PROD9486,Outdoor Sofa,Patio Furniture,4,81.65,326.6,HomeEssentials,PayPal,Completed
ORD007422,CUST02369,Christine Williams,kristopher99@example.com,2024-09-06,Thorntonstad,Virginia,USA,28.83,PROD7366,Solar Light,Lighting,3,52.61,157.83,OutdoorHub,Credit Card,Completed
ORD007423,CUST02271,Daniel Rodriguez,haynescrystal@example.net,2025-11-16,Shannonberg,Kentucky,USA,19.71,PROD9561,Garden Hose,Garden Tools,3,38.08,114.24,HomeEssentials,Google Pay,Completed
ORD007424,CUST00280,Alexandra Kaiser,millersherri@example.net,2024-02-15,East Jonathanhaven,Maine,USA,19.21,PROD8927,Camping Chair,Camping Gear,5,447.04,2235.2,HomeEssentials,Credit Card,Completed
ORD007425,CUST01813,Corey Thompson,courtney00@example.org,2025-08-01,Erinport,Georgia,USA,12.84,PROD5090,Sleeping Bag,Camping Gear,2,429.12,858.24,GardenPro,Google Pay,Completed
ORD007426,CUST00971,Sarah Davenport DDS,kristen13@example.com,2024-05-14,Lynnmouth,Arizona,USA,7.06,PROD1420,Camping Chair,Camping Gear,1,48.7,48.7,CampMaster,Credit Card,Returned
ORD007427,CUST00097,Cory Woodard,christophertodd@example.net,2023-08-09,South Anthonyview,Arizona,USA,13.19,PROD2374,Shovel,Garden Tools,4,445.51,1782.04,GardenPro,PayPal,Returned
ORD007428,CUST00898,Wendy Wagner,chaddavis@example.org,,New Karen,Kansas,USA,29.23,PROD1234,Area Rug,Home Decor,5,136.29,681.45,HomeEssentials,Apple Pay,Cancelled
ORD007429,CUST00301,Frank Wright,joseph74@example.org,2025-02-18,South Josephborough,Virginia,USA,11.03,PROD9262,LED Lantern,Lighting,5,454.68,2273.4,CampMaster,Google Pay,Cancelled
ORD007430,CUST01906,Aaron Gonzales,brucesullivan@example.net,2026-05-26,Watsonstad,Montana,USA,13.23,PROD6768,Decorative Vase,Home Decor,3,188.3,564.9,GardenPro,Apple Pay,Completed
ORD007431,CUST00596,John Mcmillan,kimberly95@example.net,2024-07-16,East Juanbury,Ohio,USA,22.81,PROD2783,Sleeping Bag,Camping Gear,4,286.05,1144.2,PatioWorld,Google Pay,Completed
ORD007432,CUST01859,Sherry Nunez,maryking@example.org,,New Brittany,Washington,USA,24.32,PROD1005,Sleeping Bag,Camping Gear,2,53.19,106.38,PatioWorld,PayPal,Completed
ORD007433,CUST00119,Robin Johnson,nicolehoward@example.com,2025-11-04,Garzamouth,Florida,USA,20.84,PROD2198,Shovel,Garden Tools,2,311.37,622.74,OutdoorHub,PayPal,Cancelled
ORD007434,CUST02001,Jeremy Griffith,jeffrey65@example.net,2026-04-29,Lake Bradleychester,Maine,USA,16.2,PROD9386,Outdoor Sofa,Patio Furniture,2,364.89,729.78,HomeEssentials,Google Pay,Returned
ORD007435,CUST01149,Amy Hunt,francosandra@example.org,2023-09-10,West Deborahhaven,Arkansas,USA,19.44,PROD9011,Solar Light,Lighting,4,228.21,912.84,OutdoorHub,Apple Pay,Completed
ORD007436,CUST00117,Melinda Miller,urichardson@example.net,2024-07-24,Mitchellton,Mississippi,USA,18.6,PROD9517,Garden Bench,Patio Furniture,4,111.12,444.48,PatioWorld,PayPal,Returned
ORD007437,CUST00701,Sue Carter,claudia49@example.net,2025-04-16,Millerview,Montana,USA,21.4,PROD3527,Sleeping Bag,Camping Gear,2,159.28,318.56,HomeEssentials,Apple Pay,Completed
ORD007438,CUST01589,Jacob Lynch,mathewsruth@example.org,2023-10-14,Owenside,North Dakota,USA,29.8,PROD5553,Outdoor Sofa,Patio Furniture,5,217.38,1086.9,CampMaster,Credit Card,Completed
ORD007439,CUST01536,Sarah Nelson,cwells@example.com,2025-09-04,New Williamville,West Virginia,USA,12.93,PROD6462,Outdoor Lamp,Lighting,1,395.31,395.31,HomeEssentials,Credit Card,Completed
ORD007440,CUST00546,Mr. Chase Fleming,ukennedy@example.net,2024-02-11,Beckyside,Missouri,USA,25.28,PROD8572,Garden Bench,Patio Furniture,1,260.76,260.76,OutdoorHub,Credit Card,Returned
ORD007441,CUST01754,Natalie Wolf,jessicathompson@example.com,2023-09-18,West Brenda,Indiana,USA,14.22,PROD3396,Patio Table,Patio Furniture,4,477.77,1911.08,PatioWorld,Credit Card,Cancelled
ORD007442,CUST00790,Melissa Roach,alexisobrien@example.com,2023-07-05,Rebeccashire,Maryland,USA,20.42,PROD4770,LED Lantern,Lighting,5,68.37,341.85,CampMaster,Google Pay,Cancelled
ORD007443,CUST01304,Michael Watson,albert26@example.net,2024-10-31,Lake Jeremymouth,Florida,USA,20.43,PROD3132,Outdoor Sofa,Patio Furniture,4,486.13,1944.52,CampMaster,PayPal,Returned
ORD007444,CUST00309,Katie Lopez,hstevens@example.net,2025-07-27,South Aaronbury,Michigan,USA,29.91,PROD4676,LED Lantern,Lighting,4,81.61,326.44,GardenPro,PayPal,Cancelled
ORD007445,CUST00685,Jennifer Smith,thomascarolyn@example.com,2023-06-28,Scottmouth,Massachusetts,USA,28.66,PROD5327,Shovel,Garden Tools,3,430.96,1292.88,OutdoorHub,PayPal,Returned
ORD007446,CUST01740,Kayla Bailey,christopher55@example.com,2024-04-25,East Susan,Maine,USA,24.68,PROD4683,Decorative Vase,Home Decor,5,485.08,2425.4,GardenPro,Credit Card,Returned
ORD007447,CUST01289,Isaiah Craig,watsonrichard@example.org,2023-11-26,New Joshuaton,Alaska,USA,17.92,PROD6373,Outdoor Lamp,Lighting,1,69.63,69.63,PatioWorld,Google Pay,Returned
ORD007448,CUST01507,David Stevens,melissa37@example.net,2024-04-28,Shawnachester,Alaska,USA,22.48,PROD6479,Shovel,Garden Tools,5,291.03,1455.15,GardenPro,PayPal,Returned
ORD007449,CUST00139,Cory Davis,flewis@example.com,2024-02-13,Juanborough,Alabama,USA,29.83,PROD3480,Wall Art,Home Decor,3,210.52,631.56,CampMaster,Credit Card,Returned
ORD007450,CUST01200,Kyle Howell,wcox@example.org,2024-07-27,Waynefort,North Dakota,USA,21.28,PROD6948,Decorative Vase,Home Decor,2,466.78,933.56,GardenPro,PayPal,Cancelled
ORD007451,CUST00039,Lori Nichols,lholt@example.net,2025-08-28,New Wayne,Florida,USA,8.4,PROD6806,LED Lantern,Lighting,4,126.11,504.44,GardenPro,Google Pay,Cancelled
ORD007452,CUST01613,Abigail Yoder,dennisfelicia@example.com,2023-10-05,Devinstad,Indiana,USA,19.58,PROD7226,Camping Chair,Camping Gear,5,228.24,1141.2,CampMaster,Google Pay,Completed
ORD007453,CUST01470,Mr. Frank Maldonado,heatherdavid@example.org,2025-05-16,Hawkinsview,New Mexico,USA,22.43,PROD9320,Garden Bench,Patio Furniture,2,132.33,264.66,CampMaster,Credit Card,Cancelled
ORD007454,CUST01900,Gregory Ruiz,ylevine@example.net,2024-10-10,West Brittneyview,Kentucky,USA,24.88,PROD9931,Outdoor Sofa,Patio Furniture,3,287.66,862.98,GardenPro,Apple Pay,Cancelled
ORD007455,CUST01812,Veronica Hall,andersonharold@example.com,2023-12-26,Christophermouth,Pennsylvania,USA,24.96,PROD4032,Shovel,Garden Tools,3,245.96,737.88,GardenPro,Google Pay,Completed
ORD007456,CUST00044,Jennifer Miller,allennicole@example.org,2026-01-29,East Lisaburgh,Washington,USA,25.56,PROD3909,Wall Art,Home Decor,5,278.49,1392.45,PatioWorld,Credit Card,Returned
ORD007457,CUST00081,Eric Haas,jsuarez@example.com,2023-09-29,West Christineland,Connecticut,USA,21.87,PROD9225,Wall Art,Home Decor,3,224.32,672.96,PatioWorld,PayPal,Returned
ORD007458,CUST00513,Kaitlin Moreno,nolson@example.net,2025-07-27,Phelpsborough,Pennsylvania,USA,27.19,PROD5986,LED Lantern,Lighting,2,474.18,948.36,HomeEssentials,PayPal,Returned
ORD007459,CUST01968,Thomas King,michele29@example.net,2026-04-24,North Kevinburgh,North Carolina,USA,19.89,PROD3759,Outdoor Sofa,Patio Furniture,2,471.83,943.66,CampMaster,Apple Pay,Completed
ORD007460,CUST01828,Vincent Duffy,arthurhouse@example.org,2024-08-17,East Biancaberg,Kansas,USA,11.68,PROD9470,Outdoor Sofa,Patio Furniture,3,222.45,667.35,OutdoorHub,Apple Pay,Cancelled
ORD007461,CUST02148,Gabriel Shepherd,collinschristina@example.net,2026-02-15,Watsonstad,Mississippi,USA,11.72,PROD6745,Outdoor Sofa,Patio Furniture,1,392.81,392.81,PatioWorld,Apple Pay,Completed
ORD007462,CUST00213,Michelle Gonzales,shaffersteven@example.org,2023-10-18,New Brianburgh,New York,USA,28.73,PROD7018,Area Rug,Home Decor,5,250.86,1254.3,GardenPro,Apple Pay,Returned
ORD007463,CUST00770,Donald Cook,pwinters@example.net,2025-09-29,Port Jason,Rhode Island,USA,20.36,PROD6082,Wall Art,Home Decor,1,211.69,211.69,HomeEssentials,PayPal,Completed
ORD007464,CUST00522,Christopher Figueroa,burkejohn@example.net,2024-05-05,Cervantesside,Kentucky,USA,23.25,PROD1011,Wall Art,Home Decor,4,130.14,520.56,CampMaster,Apple Pay,Cancelled
ORD007465,CUST01549,Valerie Ford MD,matthew03@example.net,2024-03-23,East Aaronshire,Hawaii,USA,27.76,PROD2480,Wall Art,Home Decor,5,70.46,352.3,OutdoorHub,Apple Pay,Returned
ORD007466,CUST01751,Dana Soto,kpetty@example.net,2024-05-19,Stephanieborough,South Carolina,USA,19.7,PROD6544,Portable Stove,Camping Gear,1,374.36,374.36,HomeEssentials,Credit Card,Completed
ORD007467,CUST00950,Kimberly Elliott,ronald89@example.org,2025-06-24,North Tylerborough,Florida,USA,25.97,PROD3882,Pruning Shears,Garden Tools,4,315.15,1260.6,CampMaster,Google Pay,Returned
ORD007468,CUST01714,Renee Valenzuela,chad31@example.org,,South Jonathan,Oregon,USA,14.5,PROD6713,Solar Light,Lighting,2,446.4,892.8,OutdoorHub,Google Pay,Returned
ORD007469,CUST01080,Keith Davis,amcknight@example.org,2024-06-14,Lake Steven,Nebraska,USA,5.11,PROD8570,Area Rug,Home Decor,4,419.95,1679.8,CampMaster,Apple Pay,Completed
ORD007470,CUST00832,Andre Davis,roberto67@example.org,2025-06-17,South Bobbystad,North Carolina,USA,21.58,PROD8402,Decorative Vase,Home Decor,3,48.19,144.57,HomeEssentials,Google Pay,Completed
ORD007471,CUST01071,Vincent Dixon,robertgarrison@example.org,2025-01-04,North Brookemouth,Alabama,USA,17.41,PROD8541,Camping Chair,Camping Gear,3,349.95,1049.85,PatioWorld,PayPal,Returned
ORD007472,CUST01854,Darius Davis,richard96@example.com,2026-03-29,South Brian,Pennsylvania,USA,23.95,PROD6055,Tent,Camping Gear,5,388.12,1940.6,PatioWorld,Google Pay,Returned
ORD007473,CUST02443,Robin Wright,kennethmartin@example.org,2023-07-28,West Amandafort,Alabama,USA,25.03,PROD9485,Patio Table,Patio Furniture,4,244.18,976.72,HomeEssentials,Credit Card,Returned
ORD007474,CUST01652,Christopher Wright,whinton@example.com,2025-06-16,West Patricktown,Arizona,USA,14.29,PROD8191,Decorative Vase,Home Decor,3,284.78,854.34,CampMaster,Credit Card,Cancelled
ORD007475,CUST00174,Todd Coffey,adriana57@example.com,2025-06-11,Flemingborough,Idaho,USA,18.14,PROD1154,Garden Hose,Garden Tools,4,147.61,590.44,HomeEssentials,Credit Card,Returned
ORD007476,CUST02169,Lisa Mitchell,floresmatthew@example.com,2025-04-11,Fieldshaven,Florida,USA,14.78,PROD1762,Garden Hose,Garden Tools,2,252.76,505.52,GardenPro,Google Pay,Returned
ORD007477,CUST01988,Robin Young,robinhood@example.net,2025-08-24,West Stephanieborough,Arkansas,USA,23.5,PROD7300,Outdoor Sofa,Patio Furniture,1,497.59,497.59,OutdoorHub,Google Pay,Cancelled
ORD007478,CUST00126,Jason Gonzalez,padillajacob@example.org,2024-04-24,West Victor,Texas,USA,9.79,PROD7443,Outdoor Lamp,Lighting,2,88.97,177.94,CampMaster,Apple Pay,Cancelled
ORD007479,CUST01891,Tiffany Anderson,hayley33@example.org,2026-05-20,North Briana,New Hampshire,USA,22.98,PROD6299,Area Rug,Home Decor,2,494.31,988.62,GardenPro,Google Pay,Cancelled
ORD007480,CUST00107,Cassandra Mitchell,ydeleon@example.org,2024-08-01,Erikamouth,Kentucky,USA,20.43,PROD4527,Camping Chair,Camping Gear,1,278.99,278.99,GardenPro,Google Pay,Cancelled
ORD007481,CUST00142,Jessica Park,jason04@example.com,2025-02-01,Howardfurt,Georgia,USA,23.66,PROD8207,Solar Light,Lighting,2,321.13,642.26,HomeEssentials,Google Pay,Completed
ORD007482,CUST02071,Christina Brennan,ghoward@example.org,2025-11-24,Ramirezstad,Delaware,USA,25.87,PROD5698,Patio Table,Patio Furniture,5,72.38,361.9,PatioWorld,Credit Card,Returned
ORD007483,CUST00433,Holly Zimmerman,rubiorobert@example.org,2026-01-25,South Jeremy,Indiana,USA,17.92,PROD4910,Decorative Vase,Home Decor,1,27.58,27.58,PatioWorld,Apple Pay,Cancelled
ORD007484,CUST01737,Michael Bailey,asanders@example.org,2024-06-26,East Sarah,Maryland,USA,20.58,PROD4898,Outdoor Lamp,Lighting,3,208.06,624.18,PatioWorld,Google Pay,Completed
ORD007485,CUST02007,Mary Black,kweaver@example.com,2026-05-30,Lamfurt,New Mexico,USA,8.85,PROD2537,Garden Bench,Patio Furniture,2,252.19,504.38,PatioWorld,Credit Card,Returned
ORD007486,CUST02101,Cassandra Chandler,lindsaygarcia@example.net,2025-11-19,Port Amanda,Missouri,USA,5.59,PROD6167,Decorative Vase,Home Decor,2,55.2,110.4,CampMaster,PayPal,Completed
ORD007487,CUST00453,Rebecca Bowman MD,zpierce@example.net,2024-01-02,New Nicoleburgh,Hawaii,USA,10.62,PROD1973,Wall Art,Home Decor,1,142.01,142.01,PatioWorld,PayPal,Returned
ORD007488,CUST01012,Matthew Hart,greenvirginia@example.net,2024-06-06,Catherinebury,Arizona,USA,16.54,PROD4281,Camping Chair,Camping Gear,3,499.43,1498.29,OutdoorHub,PayPal,Completed
ORD007489,CUST02036,Angela Walker,wcarter@example.com,2024-03-30,Stephaniemouth,West Virginia,USA,5.06,PROD2010,Portable Stove,Camping Gear,5,51.32,256.6,GardenPro,Apple Pay,Cancelled
ORD007490,CUST01234,Richard Knapp,bfox@example.org,2025-09-05,Andrewchester,Minnesota,USA,15.46,PROD4560,Solar Light,Lighting,5,123.47,617.35,CampMaster,Google Pay,Cancelled
ORD007491,CUST00064,Keith Gomez,jochoa@example.net,2024-04-27,Stephensfurt,Utah,USA,21.71,PROD2824,Pruning Shears,Garden Tools,5,146.46,732.3,OutdoorHub,PayPal,Cancelled
ORD007492,CUST00646,Haley Potts,hansendanielle@example.com,2024-06-15,Port Arielbury,Alabama,USA,21.74,PROD8214,Camping Chair,Camping Gear,5,31.37,156.85,HomeEssentials,Apple Pay,Returned
ORD007493,CUST01995,Teresa Sellers,mdiaz@example.com,2023-06-16,West Chris,Utah,USA,7.39,PROD4495,Sleeping Bag,Camping Gear,1,318.02,318.02,PatioWorld,Credit Card,Completed
ORD007494,CUST02166,Ashley Contreras,erica73@example.net,2024-12-08,Jefferyfurt,Maryland,USA,24.95,PROD8491,Tent,Camping Gear,3,360.93,1082.79,CampMaster,Apple Pay,Returned
ORD007495,CUST01840,Courtney Hughes,nancygutierrez@example.net,2023-07-05,Rodriguezhaven,Idaho,USA,13.63,PROD2043,Outdoor Sofa,Patio Furniture,4,258.23,1032.92,GardenPro,Apple Pay,Completed
ORD007496,CUST00096,Erin Bell,maria10@example.net,2024-03-25,South Maryview,Kansas,USA,13.29,PROD7870,Patio Table,Patio Furniture,1,124.44,124.44,GardenPro,Google Pay,Cancelled
